Cell ID,,Timepoint, ,Position,  ,Displacement Vector,   ,Distance Traveled,    ,Volume,     ,Surface Area,      
,,4.0,,"(-140.6, -69.2, 64.4)",,"(-0.2, 0.1, 3.8)",,3.8,,4965.1,,1560.6,
,,5.0,,"(-141.7, -62.6, 68.2)",,"(-1.1, 6.5, 3.8)",,7.6,,6056.1,,1784.0,
,,6.0,,"(-141.5, -67.1, 68.2)",,"(0.2, -4.5, 0.0)",,4.5,,6384.3,,1783.9,
,,7.0,,"(-144.1, -68.2, 68.2)",,"(-2.6, -1.1, 0.0)",,2.8,,5139.1,,1575.5,
,,8.0,,"(-146.6, -62.8, 60.6)",,"(-2.5, 5.5, -7.6)",,9.7,,6954.1,,1912.4,
,,9.0,,"(-142.5, -66.6, 60.6)",,"(4.1, -3.9, 0.0)",,5.6,,7114.6,,1936.2,
,,10.0,,"(-143.6, -64.5, 64.4)",,"(-1.1, 2.1, 3.8)",,4.5,,7126.9,,2000.6,
,,11.0,,"(-143.4, -61.5, 68.2)",,"(0.2, 3.0, 3.8)",,4.8,,5531.6,,1644.2,
,,12.0,,"(-138.7, -64.1, 72.0)",,"(4.7, -2.6, 3.8)",,6.6,,7257.1,,2015.2,
,,13.0,,"(-143.5, -62.5, 56.8)",,"(-4.8, 1.5, -15.2)",,16.0,,6921.0,,1932.4,
,,14.0,,"(-149.2, -62.8, 72.0)",,"(-5.8, -0.2, 15.2)",,16.2,,8696.0,,2271.1,
,,15.0,,"(-160.7, -62.8, 60.6)",,"(-11.5, -0.0, -11.4)",,16.2,,8000.3,,2127.5,
,,16.0,,"(-161.3, -65.4, 64.4)",,"(-0.6, -2.6, 3.8)",,4.6,,6824.3,,2016.2,
,,17.0,,"(-153.9, -70.5, 64.4)",,"(7.4, -5.1, 0.0)",,9.0,,6405.3,,1791.9,
,,18.0,,"(-145.5, -65.7, 72.0)",,"(8.4, 4.7, 7.6)",,12.2,,6132.5,,1789.4,
,,19.0,,"(-147.1, -65.6, 64.4)",,"(-1.5, 0.1, -7.6)",,7.7,,6637.1,,1899.7,
,,20.0,,"(-145.8, -65.1, 72.0)",,"(1.2, 0.6, 7.6)",,7.7,,6342.4,,1885.2,
,,21.0,,"(-141.7, -57.3, 75.8)",,"(4.2, 7.8, 3.8)",,9.6,,6398.4,,1849.9,
,,22.0,,"(-149.0, -67.7, 64.4)",,"(-7.3, -10.4, -11.4)",,17.1,,6526.8,,1865.0,
,,23.0,,"(-146.3, -69.2, 68.2)",,"(2.7, -1.5, 3.8)",,4.9,,7267.2,,2003.3,
,,24.0,,"(-151.3, -66.3, 60.6)",,"(-5.0, 2.9, -7.6)",,9.5,,5287.8,,1670.6,
,,25.0,,"(-153.9, -64.1, 60.6)",,"(-2.6, 2.1, 0.0)",,3.4,,6119.4,,1801.1,
,,26.0,,"(-147.1, -67.9, 64.4)",,"(6.7, -3.8, 3.8)",,8.6,,5347.0,,1847.1,
,,27.0,,"(-144.1, -57.2, 75.8)",,"(3.1, 10.7, 11.4)",,15.9,,9017.7,,2454.8,
,,28.0,,"(-148.1, -53.8, 75.8)",,"(-4.0, 3.3, 0.0)",,5.2,,5834.1,,1948.0,
,,29.0,,"(-145.6, -64.7, 68.2)",,"(2.5, -10.8, -7.6)",,13.5,,4962.9,,1704.8,
,,30.0,,"(-145.2, -64.5, 68.2)",,"(0.4, 0.2, 0.0)",,0.4,,5796.0,,1864.2,
"10_(255, 150, 150)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-100.5, -38.4, 83.3)",,,,,,7084.7,,2082.2,
,,1.0,,"(-105.3, -39.9, 83.3)",,"(-4.8, -1.5, 0.0)",,5.0,,8629.2,,2299.2,
,,2.0,,"(-104.5, -43.3, 75.8)",,"(0.7, -3.4, -7.6)",,8.3,,11428.8,,3074.8,
,,3.0,,"(-112.6, -58.9, 75.8)",,"(-8.0, -15.6, 0.0)",,17.5,,7876.7,,2156.2,
,,4.0,,"(-114.5, -58.5, 72.0)",,"(-1.9, 0.4, -3.8)",,4.3,,9784.7,,2687.5,
,,5.0,,"(-114.3, -50.4, 75.8)",,"(0.2, 8.1, 3.8)",,8.9,,9286.9,,2461.1,
,,6.0,,"(-111.9, -60.5, 75.8)",,"(2.4, -10.1, 0.0)",,10.4,,10412.5,,2496.9,
,,7.0,,"(-118.3, -66.5, 68.2)",,"(-6.4, -6.0, -7.6)",,11.6,,7480.2,,2079.9,
,,8.0,,"(-124.8, -66.8, 53.0)",,"(-6.5, -0.3, -15.2)",,16.5,,8336.0,,2290.9,
,,9.0,,"(-122.4, -68.4, 53.0)",,"(2.4, -1.6, 0.0)",,2.9,,7300.8,,2088.0,
,,10.0,,"(-125.7, -71.4, 53.0)",,"(-3.3, -2.9, 0.0)",,4.4,,8270.9,,2193.0,
,,11.0,,"(-126.9, -70.2, 53.0)",,"(-1.2, 1.2, 0.0)",,1.7,,5599.2,,1885.3,
,,12.0,,"(-121.6, -73.9, 53.0)",,"(5.3, -3.7, 0.0)",,6.4,,6015.9,,1829.6,
,,13.0,,"(-123.4, -76.3, 37.9)",,"(-1.8, -2.4, -15.2)",,15.4,,4896.6,,1561.5,
,,14.0,,"(-125.2, -69.6, 56.8)",,"(-1.8, 6.7, 18.9)",,20.2,,5359.5,,1874.4,
,,15.0,,"(-128.4, -65.0, 60.6)",,"(-3.1, 4.6, 3.8)",,6.7,,6286.0,,2051.5,
,,16.0,,"(-131.0, -69.7, 60.6)",,"(-2.6, -4.6, 0.0)",,5.3,,4768.4,,1593.6,
,,17.0,,"(-129.1, -68.8, 60.6)",,"(1.9, 0.9, 0.0)",,2.1,,5532.4,,1825.2,
,,18.0,,"(-121.0, -54.1, 79.5)",,"(8.1, 14.6, 18.9)",,25.3,,7026.7,,2005.4,
,,19.0,,"(-120.6, -59.5, 75.8)",,"(0.4, -5.4, -3.8)",,6.6,,6840.6,,1975.1,
,,20.0,,"(-115.9, -55.9, 83.3)",,"(4.7, 3.6, 7.6)",,9.6,,5168.8,,1660.3,
,,21.0,,"(-114.0, -54.9, 75.8)",,"(2.0, 1.0, -7.6)",,7.9,,6583.8,,1853.8,
,,22.0,,"(-114.8, -58.0, 79.5)",,"(-0.8, -3.1, 3.8)",,4.9,,5947.0,,1803.9,
,,23.0,,"(-115.0, -63.7, 75.8)",,"(-0.1, -5.8, -3.8)",,6.9,,4139.3,,1465.4,
,,24.0,,"(-116.6, -60.9, 75.8)",,"(-1.6, 2.9, 0.0)",,3.3,,6778.4,,1941.9,
,,25.0,,"(-112.4, -54.6, 79.5)",,"(4.2, 6.3, 3.8)",,8.4,,6468.5,,1982.7,
,,26.0,,"(-112.7, -63.9, 75.8)",,"(-0.3, -9.3, -3.8)",,10.1,,7323.4,,2002.0,
,,27.0,,"(-110.9, -61.7, 75.8)",,"(1.8, 2.2, 0.0)",,2.9,,7782.6,,2121.6,
,,28.0,,"(-117.1, -65.7, 75.8)",,"(-6.2, -4.0, 0.0)",,7.4,,6410.9,,1848.5,
,,29.0,,"(-111.6, -65.3, 75.8)",,"(5.5, 0.4, 0.0)",,5.5,,7931.2,,2063.4,
,,30.0,,"(-116.1, -64.4, 75.8)",,"(-4.4, 0.9, 0.0)",,4.5,,9015.3,,2406.0,
"11_(180, 180, 180)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-129.9, 28.7, 75.8)",,,,,,7440.5,,2211.9,
,,1.0,,"(-129.7, 24.7, 75.8)",,"(0.2, -4.1, 0.0)",,4.1,,6860.7,,2105.5,
,,2.0,,"(-132.2, 31.4, 75.8)",,"(-2.5, 6.7, 0.0)",,7.2,,6689.6,,2119.8,
,,3.0,,"(-132.7, 35.3, 79.5)",,"(-0.5, 3.9, 3.8)",,5.4,,9584.6,,2548.9,
,,4.0,,"(-127.7, 32.1, 79.5)",,"(5.0, -3.1, 0.0)",,5.9,,3969.5,,1533.5,
,,5.0,,"(-137.0, 40.7, 75.8)",,"(-9.3, 8.6, -3.8)",,13.2,,8248.9,,2345.3,
,,6.0,,"(-133.8, 46.5, 72.0)",,"(3.2, 5.8, -3.8)",,7.6,,8279.3,,2815.6,
,,7.0,,"(-136.2, 53.5, 72.0)",,"(-2.4, 7.0, 0.0)",,7.4,,7781.4,,2409.0,
,,8.0,,"(-137.3, 49.9, 72.0)",,"(-1.1, -3.6, 0.0)",,3.8,,9813.1,,2845.0,
,,9.0,,"(-141.7, 51.3, 60.6)",,"(-4.4, 1.4, -11.4)",,12.3,,8262.0,,2470.8,
,,10.0,,"(-147.3, 54.3, 45.5)",,"(-5.6, 3.0, -15.2)",,16.4,,8479.4,,2474.3,
,,11.0,,"(-147.0, 51.0, 45.5)",,"(0.3, -3.2, 0.0)",,3.3,,7551.1,,2172.9,
,,12.0,,"(-152.3, 48.6, 45.5)",,"(-5.2, -2.4, 0.0)",,5.8,,8371.0,,2460.2,
,,13.0,,"(-145.4, 55.3, 34.1)",,"(6.8, 6.7, -11.4)",,14.9,,7389.8,,2318.1,
,,14.0,,"(-150.1, 52.4, 34.1)",,"(-4.6, -2.9, 0.0)",,5.5,,7089.0,,2300.3,
,,15.0,,"(-148.7, 44.3, 26.5)",,"(1.4, -8.1, -7.6)",,11.2,,7488.2,,2240.5,
,,16.0,,"(-150.0, 42.9, 22.7)",,"(-1.3, -1.4, -3.8)",,4.2,,5596.7,,1991.3,
,,17.0,,"(-149.6, 40.9, 26.5)",,"(0.4, -2.0, 3.8)",,4.3,,6639.4,,2166.1,
,,18.0,,"(-149.1, 23.9, 26.5)",,"(0.5, -17.0, 0.0)",,17.0,,7907.1,,2532.6,
,,19.0,,"(-152.3, 24.3, 22.7)",,"(-3.2, 0.4, -3.8)",,4.9,,7061.1,,2307.8,
,,20.0,,"(-150.0, 6.8, 18.9)",,"(2.3, -17.5, -3.8)",,18.0,,8030.9,,2456.0,
,,21.0,,"(-149.9, 20.6, 22.7)",,"(0.0, 13.8, 3.8)",,14.3,,7499.9,,2299.0,
,,22.0,,"(-149.1, 13.6, 18.9)",,"(0.8, -7.0, -3.8)",,8.0,,7589.4,,2469.1,
,,23.0,,"(-151.0, 16.5, 22.7)",,"(-1.9, 2.9, 3.8)",,5.1,,9657.3,,2767.0,
,,24.0,,"(-149.7, 6.9, 15.2)",,"(1.3, -9.6, -7.6)",,12.3,,7700.5,,2378.5,
,,25.0,,"(-152.5, 6.1, 15.2)",,"(-2.8, -0.8, 0.0)",,2.9,,7296.3,,2306.9,
,,26.0,,"(-147.6, -9.4, 18.9)",,"(4.9, -15.5, 3.8)",,16.7,,7836.9,,2299.5,
,,27.0,,"(-141.9, -11.6, 37.9)",,"(5.7, -2.2, 18.9)",,19.9,,5324.9,,1780.1,
,,28.0,,"(-145.8, -14.4, 41.7)",,"(-3.9, -2.9, 3.8)",,6.1,,5851.2,,1731.7,
,,29.0,,"(-151.2, 14.5, 37.9)",,"(-5.4, 28.9, -3.8)",,29.7,,2509.0,,946.0,
,,30.0,,"(-149.0, 11.5, 26.5)",,"(2.2, -3.0, -11.4)",,12.0,,2697.6,,1025.2,
"12_(180, 180, 180)_Cell3D",,,,,,,,,,,,,
,,0.0,,,,,,,,,,,
,,1.0,,,,,,,,,,,
,,2.0,,,,,,,,,,,
,,3.0,,,,,,,,,,,
,,4.0,,,,,,,,,,,
,,5.0,,,,,,,,,,,
,,6.0,,,,,,,,,,,
,,7.0,,,,,,,,,,,
,,8.0,,,,,,,,,,,
,,9.0,,,,,,,,,,,
,,10.0,,,,,,,,,,,
,,11.0,,,,,,,,,,,
,,12.0,,,,,,,,,,,
,,13.0,,,,,,,,,,,
,,14.0,,,,,,,,,,,
,,15.0,,,,,,,,,,,
,,16.0,,,,,,,,,,,
,,17.0,,,,,,,,,,,
,,18.0,,,,,,,,,,,
,,19.0,,,,,,,,,,,
,,20.0,,,,,,,,,,,
,,21.0,,,,,,,,,,,
,,22.0,,,,,,,,,,,
,,23.0,,,,,,,,,,,
,,24.0,,,,,,,,,,,
,,25.0,,,,,,,,,,,
,,26.0,,,,,,,,,,,
,,27.0,,,,,,,,,,,
,,28.0,,,,,,,,,,,
,,29.0,,"(-142.3, -46.3, 34.1)",,,,,,2325.6,,953.7,
,,30.0,,"(-149.2, -49.9, 26.5)",,"(-6.9, -3.5, -7.6)",,10.9,,2833.2,,1062.2,
"13_(100, 50, 255)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-136.4, -24.1, 49.2)",,,,,,154743.5,,18944.1,
,,1.0,,"(-139.6, -26.1, 45.5)",,"(-3.2, -2.0, -3.8)",,5.4,,152694.9,,17783.3,
,,2.0,,"(-140.0, -21.6, 45.5)",,"(-0.4, 4.5, 0.0)",,4.5,,150816.8,,17941.6,
,,3.0,,"(-144.4, -21.6, 53.0)",,"(-4.4, 0.0, 7.6)",,8.8,,150246.3,,18691.1,
,,4.0,,"(-145.3, -23.1, 49.2)",,"(-0.8, -1.5, -3.8)",,4.2,,163664.8,,18395.5,
,,5.0,,"(-145.5, -21.6, 53.0)",,"(-0.3, 1.5, 3.8)",,4.1,,159423.6,,18646.9,
,,6.0,,"(-147.1, -19.9, 53.0)",,"(-1.6, 1.7, 0.0)",,2.3,,153011.9,,18616.5,
,,7.0,,"(-149.0, -20.3, 53.0)",,"(-1.9, -0.4, 0.0)",,1.9,,154048.0,,18624.0,
,,8.0,,"(-150.2, -17.8, 56.8)",,"(-1.2, 2.5, 3.8)",,4.7,,155755.4,,19381.4,
,,9.0,,"(-149.6, -17.5, 56.8)",,"(0.7, 0.3, 0.0)",,0.7,,160129.9,,19247.7,
,,10.0,,"(-151.1, -17.7, 53.0)",,"(-1.5, -0.2, -3.8)",,4.1,,167369.9,,19364.0,
,,11.0,,"(-152.1, -16.8, 56.8)",,"(-1.0, 0.9, 3.8)",,4.0,,146983.6,,19040.6,
,,12.0,,"(-152.0, -18.4, 56.8)",,"(0.0, -1.6, 0.0)",,1.6,,151095.7,,19280.7,
,,13.0,,"(-154.4, -14.3, 49.2)",,"(-2.3, 4.0, -7.6)",,8.9,,153927.6,,18790.5,
,,14.0,,"(-154.4, -15.3, 53.0)",,"(-0.1, -1.0, 3.8)",,3.9,,159676.8,,19741.6,
,,15.0,,"(-156.2, -13.8, 53.0)",,"(-1.7, 1.5, 0.0)",,2.3,,156432.0,,19877.1,
,,16.0,,"(-157.8, -17.9, 49.2)",,"(-1.7, -4.1, -3.8)",,5.8,,144023.4,,17577.4,
,,17.0,,"(-158.5, -22.0, 53.0)",,"(-0.7, -4.1, 3.8)",,5.6,,150696.7,,18175.4,
,,18.0,,"(-156.8, -17.7, 53.0)",,"(1.7, 4.3, 0.0)",,4.6,,153137.9,,18372.7,
,,19.0,,"(-157.6, -20.4, 56.8)",,"(-0.7, -2.7, 3.8)",,4.7,,157513.7,,17846.1,
,,20.0,,"(-158.9, -22.0, 56.8)",,"(-1.3, -1.6, 0.0)",,2.1,,152386.6,,17668.1,
,,21.0,,"(-162.5, -16.0, 56.8)",,"(-3.6, 6.0, 0.0)",,7.0,,151431.5,,17478.1,
,,22.0,,"(-162.5, -15.3, 56.8)",,"(0.0, 0.8, 0.0)",,0.8,,148499.1,,16926.1,
,,23.0,,"(-165.3, -17.2, 56.8)",,"(-2.8, -1.9, 0.0)",,3.4,,152917.0,,17662.0,
,,24.0,,"(-167.8, -17.3, 56.8)",,"(-2.5, -0.1, 0.0)",,2.5,,154876.6,,18415.6,
,,25.0,,"(-169.5, -14.4, 53.0)",,"(-1.7, 2.8, -3.8)",,5.0,,151605.7,,17504.9,
,,26.0,,"(-171.4, -13.3, 53.0)",,"(-1.9, 1.2, 0.0)",,2.2,,162739.4,,17140.7,
,,27.0,,"(-175.1, -11.8, 53.0)",,"(-3.7, 1.5, 0.0)",,4.0,,151347.3,,16815.1,
,,28.0,,"(-178.1, -9.9, 53.0)",,"(-2.9, 1.9, 0.0)",,3.5,,159175.6,,17307.7,
,,29.0,,"(-175.9, -14.5, 53.0)",,"(2.2, -4.7, 0.0)",,5.1,,168247.0,,18373.1,
,,30.0,,"(-177.5, -11.1, 53.0)",,"(-1.6, 3.5, 0.0)",,3.8,,177448.2,,18360.7,
"14_(100, 50, 255)_Cell3D",,,,,,,,,,,,,
,,0.0,,,,,,,,,,,
,,1.0,,,,,,,,,,,
,,2.0,,,,,,,,,,,
,,3.0,,,,,,,,,,,
,,4.0,,,,,,,,,,,
,,5.0,,,,,,,,,,,
,,6.0,,,,,,,,,,,
,,7.0,,,,,,,,,,,
,,8.0,,,,,,,,,,,
,,9.0,,,,,,,,,,,
,,10.0,,,,,,,,,,,
,,11.0,,,,,,,,,,,
,,12.0,,,,,,,,,,,
,,13.0,,,,,,,,,,,
,,14.0,,,,,,,,,,,
,,15.0,,,,,,,,,,,
,,16.0,,"(-397.8, 1.8, 37.9)",,,,,,,,,
,,17.0,,,,,,,,,,,
,,18.0,,,,,,,,,,,
,,19.0,,,,,,,,,,,
,,20.0,,,,,,,,,,,
,,21.0,,,,,,,,,,,
,,22.0,,,,,,,,,,,
,,23.0,,,,,,,,,,,
,,24.0,,,,,,,,,,,
,,25.0,,,,,,,,,,,
,,26.0,,,,,,,,,,,
,,27.0,,,,,,,,,,,
,,28.0,,,,,,,,,,,
,,29.0,,,,,,,,,,,
,,30.0,,,,,,,,,,,
"15_(0, 0, 175)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-147.0, 34.7, 45.5)",,,,,,3168.0,,1133.0,
,,1.0,,"(-144.7, 35.1, 45.5)",,"(2.3, 0.4, 0.0)",,2.3,,3299.4,,1154.0,
,,2.0,,"(-139.5, 57.3, 60.6)",,"(5.2, 22.3, 15.2)",,27.4,,3995.9,,1408.9,
,,3.0,,"(-140.8, 60.6, 60.6)",,"(-1.3, 3.2, 0.0)",,3.5,,4229.2,,1394.3,
,,4.0,,"(-142.7, 58.3, 60.6)",,"(-1.9, -2.3, 0.0)",,3.0,,4131.8,,1409.4,
,,5.0,,"(-147.4, 54.6, 56.8)",,"(-4.7, -3.7, -3.8)",,7.0,,3032.5,,1165.6,
,,6.0,,"(-148.7, 47.7, 53.0)",,"(-1.3, -6.9, -3.8)",,8.0,,3750.5,,1305.5,
,,7.0,,"(-150.4, 43.0, 53.0)",,"(-1.7, -4.7, 0.0)",,5.0,,4577.0,,1534.8,
,,8.0,,"(-150.5, 51.8, 41.7)",,"(-0.1, 8.9, -11.4)",,14.4,,3196.5,,1217.2,
,,9.0,,"(-154.7, 47.9, 37.9)",,"(-4.2, -3.9, -3.8)",,6.9,,5129.7,,1593.0,
,,10.0,,"(-155.1, 42.5, 26.5)",,"(-0.4, -5.4, -11.4)",,12.6,,3413.7,,1203.3,
,,11.0,,"(-157.1, 45.3, 30.3)",,"(-2.0, 2.8, 3.8)",,5.1,,3441.9,,1180.2,
,,12.0,,"(-156.5, 42.3, 26.5)",,"(0.5, -3.1, -3.8)",,4.9,,3730.4,,1278.8,
,,13.0,,"(-159.8, 37.8, 34.1)",,"(-3.3, -4.4, 7.6)",,9.4,,3019.1,,1121.3,
,,14.0,,"(-160.2, 31.2, 37.9)",,"(-0.4, -6.6, 3.8)",,7.6,,4044.0,,1364.1,
,,15.0,,"(-158.1, 43.3, 41.7)",,"(2.2, 12.1, 3.8)",,12.8,,3121.3,,1219.6,
,,16.0,,"(-157.9, 33.0, 37.9)",,"(0.2, -10.2, -3.8)",,10.9,,3552.9,,1307.8,
,,17.0,,"(-159.4, 36.0, 41.7)",,"(-1.5, 3.0, 3.8)",,5.0,,3135.6,,1209.2,
,,18.0,,"(-157.4, 33.8, 37.9)",,"(2.0, -2.2, -3.8)",,4.8,,3479.8,,1362.3,
,,19.0,,"(-161.2, 31.8, 37.9)",,"(-3.8, -2.0, 0.0)",,4.3,,4343.6,,1517.1,
,,20.0,,"(-159.4, 25.1, 37.9)",,"(1.8, -6.7, 0.0)",,7.0,,4334.2,,1536.5,
,,21.0,,"(-159.9, 35.9, 37.9)",,"(-0.6, 10.8, 0.0)",,10.8,,3999.9,,1461.9,
,,22.0,,"(-159.4, 34.3, 30.3)",,"(0.6, -1.6, -7.6)",,7.8,,3433.6,,1354.3,
,,23.0,,"(-160.1, 35.0, 30.3)",,"(-0.8, 0.7, 0.0)",,1.1,,4078.9,,1374.6,
,,24.0,,"(-160.5, 33.7, 30.3)",,"(-0.4, -1.3, 0.0)",,1.4,,3648.1,,1381.9,
,,25.0,,"(-161.9, 30.2, 30.3)",,"(-1.3, -3.5, 0.0)",,3.8,,4298.4,,1577.0,
,,26.0,,"(-160.1, 33.2, 30.3)",,"(1.8, 3.0, 0.0)",,3.5,,4394.5,,1560.4,
,,27.0,,"(-158.3, 36.9, 34.1)",,"(1.7, 3.7, 3.8)",,5.6,,4382.4,,1595.2,
,,28.0,,"(-156.1, 42.3, 37.9)",,"(2.2, 5.5, 3.8)",,7.0,,4701.3,,1654.2,
,,29.0,,"(-164.9, 38.7, 45.5)",,"(-8.8, -3.6, 7.6)",,12.1,,4376.6,,1454.5,
,,30.0,,"(-170.6, 39.2, 53.0)",,"(-5.7, 0.4, 7.6)",,9.5,,2954.3,,1298.1,
"16_(0, 100, 200)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-165.9, -17.7, 45.5)",,,,,,7175.9,,2122.1,
,,1.0,,"(-169.3, -29.9, 37.9)",,"(-3.4, -12.2, -7.6)",,14.7,,7286.9,,2207.2,
,,2.0,,"(-169.0, -24.4, 37.9)",,"(0.3, 5.5, 0.0)",,5.5,,6267.3,,1953.8,
,,3.0,,"(-173.5, -35.8, 34.1)",,"(-4.5, -11.5, -3.8)",,12.9,,7405.9,,2133.8,
,,4.0,,"(-174.1, -35.8, 37.9)",,"(-0.7, 0.1, 3.8)",,3.8,,6903.8,,2127.7,
,,5.0,,"(-175.7, -42.0, 41.7)",,"(-1.5, -6.2, 3.8)",,7.4,,7557.8,,2297.2,
,,6.0,,"(-176.5, -40.5, 34.1)",,"(-0.8, 1.5, -7.6)",,7.8,,7241.7,,2221.2,
,,7.0,,"(-176.3, -32.4, 30.3)",,"(0.2, 8.0, -3.8)",,8.9,,6996.7,,2098.8,
,,8.0,,"(-175.7, -33.8, 30.3)",,"(0.6, -1.4, 0.0)",,1.5,,6365.7,,1958.9,
,,9.0,,"(-174.9, -34.2, 30.3)",,"(0.8, -0.4, 0.0)",,0.9,,6422.0,,1976.2,
,,10.0,,"(-174.8, -44.5, 34.1)",,"(0.1, -10.3, 3.8)",,11.0,,7520.2,,2236.5,
,,11.0,,"(-176.1, -52.5, 41.7)",,"(-1.3, -7.9, 7.6)",,11.0,,6818.0,,2027.0,
,,12.0,,"(-180.3, -37.1, 26.5)",,"(-4.2, 15.4, -15.2)",,22.0,,6829.4,,2133.5,
,,13.0,,"(-180.9, -22.6, 18.9)",,"(-0.6, 14.5, -7.6)",,16.3,,6977.2,,2213.0,
,,14.0,,"(-182.3, -20.2, 26.5)",,"(-1.5, 2.4, 7.6)",,8.1,,3135.9,,1359.1,
,,15.0,,"(-188.7, -9.4, 30.3)",,"(-6.4, 10.8, 3.8)",,13.1,,6661.2,,2182.6,
,,16.0,,"(-184.2, 0.7, 22.7)",,"(4.6, 10.2, -7.6)",,13.5,,5753.3,,1983.0,
,,17.0,,"(-179.4, 5.2, 22.7)",,"(4.8, 4.5, 0.0)",,6.6,,6998.5,,2348.7,
,,18.0,,"(-177.1, 1.3, 22.7)",,"(2.2, -4.0, 0.0)",,4.5,,6393.5,,1983.8,
,,19.0,,"(-178.3, -9.4, 18.9)",,"(-1.2, -10.6, -3.8)",,11.3,,7456.9,,2433.8,
,,20.0,,"(-177.5, 4.4, 22.7)",,"(0.8, 13.8, 3.8)",,14.3,,7627.2,,2292.0,
,,21.0,,"(-179.4, -0.3, 22.7)",,"(-1.9, -4.7, 0.0)",,5.1,,5766.3,,2048.6,
,,22.0,,"(-178.7, 8.8, 22.7)",,"(0.7, 9.1, 0.0)",,9.2,,5331.4,,1929.1,
,,23.0,,"(-177.8, 30.9, 30.3)",,"(0.9, 22.1, 7.6)",,23.3,,6666.5,,2176.9,
,,24.0,,"(-183.2, 15.5, 30.3)",,"(-5.4, -15.4, 0.0)",,16.3,,4941.7,,1807.2,
,,25.0,,"(-191.8, 14.2, 34.1)",,"(-8.7, -1.3, 3.8)",,9.6,,2029.6,,819.8,
,,26.0,,"(-190.7, 12.6, 30.3)",,"(1.1, -1.6, -3.8)",,4.2,,3182.7,,1218.5,
,,27.0,,"(-182.9, 21.2, 22.7)",,"(7.8, 8.6, -7.6)",,13.9,,3069.7,,1144.7,
,,28.0,,"(-182.9, 27.2, 22.7)",,"(0.0, 6.0, 0.0)",,6.0,,4191.0,,1379.5,
,,29.0,,"(-183.3, 35.3, 30.3)",,"(-0.5, 8.1, 7.6)",,11.1,,3978.1,,1368.5,
,,30.0,,"(-178.8, 34.3, 30.3)",,"(4.6, -1.0, 0.0)",,4.7,,3418.8,,1205.9,
"17_(0, 100, 200)_Cell3D",,,,,,,,,,,,,
,,0.0,,,,,,,,,,,
,,1.0,,,,,,,,,,,
,,2.0,,,,,,,,,,,
,,3.0,,,,,,,,,,,
,,4.0,,,,,,,,,,,
,,5.0,,,,,,,,,,,
,,6.0,,,,,,,,,,,
,,7.0,,,,,,,,,,,
,,8.0,,,,,,,,,,,
,,9.0,,,,,,,,,,,
,,10.0,,,,,,,,,,,
,,11.0,,,,,,,,,,,
,,12.0,,,,,,,,,,,
,,13.0,,,,,,,,,,,
,,14.0,,"(-141.2, -102.0, 22.7)",,,,,,,,,
,,15.0,,,,,,,,,,,
,,16.0,,,,,,,,,,,
,,17.0,,,,,,,,,,,
,,18.0,,,,,,,,,,,
,,19.0,,,,,,,,,,,
,,20.0,,,,,,,,,,,
,,21.0,,,,,,,,,,,
,,22.0,,,,,,,,,,,
,,23.0,,,,,,,,,,,
,,24.0,,,,,,,,,,,
,,25.0,,,,,,,,,,,
,,26.0,,,,,,,,,,,
,,27.0,,,,,,,,,,,
,,28.0,,,,,,,,,,,
,,29.0,,,,,,,,,,,
,,30.0,,,,,,,,,,,
"18_(0, 100, 200)_Cell3D",,,,,,,,,,,,,
,,0.0,,,,,,,,,,,
,,1.0,,,,,,,,,,,
,,2.0,,,,,,,,,,,
,,3.0,,,,,,,,,,,
,,4.0,,,,,,,,,,,
,,5.0,,,,,,,,,,,
,,6.0,,,,,,,,,,,
,,7.0,,,,,,,,,,,
,,8.0,,,,,,,,,,,
,,9.0,,,,,,,,,,,
,,10.0,,,,,,,,,,,
,,11.0,,,,,,,,,,,
,,12.0,,,,,,,,,,,
,,13.0,,,,,,,,,,,
,,14.0,,,,,,,,,,,
,,15.0,,,,,,,,,,,
,,16.0,,,,,,,,,,,
,,17.0,,,,,,,,,,,
,,18.0,,,,,,,,,,,
,,19.0,,,,,,,,,,,
,,20.0,,,,,,,,,,,
,,21.0,,,,,,,,,,,
,,22.0,,,,,,,,,,,
,,23.0,,,,,,,,,,,
,,24.0,,,,,,,,,,,
,,25.0,,"(-186.4, -33.5, 34.1)",,,,,,2560.2,,939.9,
,,26.0,,"(-196.9, -28.4, 37.9)",,"(-10.5, 5.1, 3.8)",,12.3,,2914.9,,1087.5,
,,27.0,,"(-190.4, -25.8, 26.5)",,"(6.6, 2.6, -11.4)",,13.4,,2105.4,,893.5,
,,28.0,,"(-172.9, -28.7, 18.9)",,"(17.5, -2.9, -7.6)",,19.3,,2581.6,,1166.7,
,,29.0,,"(-172.1, -13.2, 15.2)",,"(0.8, 15.5, -3.8)",,16.0,,3742.9,,1323.9,
,,30.0,,"(-174.0, -28.1, 18.9)",,"(-2.0, -14.9, 3.8)",,15.5,,3113.0,,1251.9,
"19_(200, 100, 200)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-144.7, 23.1, 15.2)",,,,,,7510.6,,2218.2,
